
time,qw,qx,qy,qz,roll,pitch,yaw,hfbx,hfby,hfbz,ax,ay,az,hgx,hgy,hgz
9.758708,0.937889,-0.118577,-0.237307,-0.224123,-7.691971,-29.886705,-24.831429,0.011104,0.208686,0.023954,0.087296,-0.113358,0.947083,0.250486,-0.062509,0.428458
9.768735,0.938718,-0.113220,-0.237243,-0.223495,-7.046027,-29.736778,-24.918884,0.008881,0.209611,0.023147,0.084488,-0.110718,0.970184,0.249143,-0.058026,0.429868
9.778763,0.939480,-0.107637,-0.237292,-0.222995,-6.365844,-29.595118,-25.029673,0.009620,0.207678,0.020121,0.086731,-0.098114,0.971222,0.248008,-0.053259,0.431140
9.788790,0.940185,-0.102081,-0.237472,-0.222443,-5.688685,-29.468882,-25.132608,0.005899,0.201533,0.019102,0.097229,-0.094482,0.966797,0.246934,-0.048208,0.432349
9.798816,0.940880,-0.096757,-0.237749,-0.221590,-5.048936,-29.358141,-25.189005,0.005781,0.192500,0.015884,0.117355,-0.085114,0.988770,0.245975,-0.043151,0.433429
9.808843,0.941493,-0.091842,-0.238310,-0.220473,-4.462054,-29.290146,-25.200266,0.008080,0.186847,0.011939,0.132507,-0.070953,1.020782,0.245134,-0.038354,0.434356
9.818872,0.942009,-0.087373,-0.239031,-0.219301,-3.928164,-29.252535,-25.192089,0.006102,0.194222,0.011716,0.117767,-0.066895,1.047562,0.244616,-0.033928,0.435017
9.828898,0.942381,-0.083389,-0.239883,-0.218322,-3.444425,-29.244234,-25.195749,0.006351,0.202677,0.010346,0.099731,-0.057739,1.069855,0.244330,-0.029886,0.435473
9.838925,0.942632,-0.079744,-0.240682,-0.217717,-2.991347,-29.240217,-25.237509,0.002792,0.211060,0.011132,0.080750,-0.058319,1.085510,0.244267,-0.026212,0.435746
9.848952,0.942780,-0.076477,-0.241333,-0.217529,-2.575008,-29.230211,-25.320799,0.008455,0.217677,0.006632,0.065323,-0.035721,1.089203,0.244236,-0.022769,0.435955
9.858979,0.942819,-0.073638,-0.241926,-0.217680,-2.201802,-29.225300,-25.434631,0.010702,0.218611,0.003835,0.062515,-0.022003,1.079803,0.244160,-0.019604,0.436153
9.869006,0.942768,-0.071260,-0.242498,-0.218053,-1.878603,-29.229897,-25.563074,0.007943,0.211816,0.003695,0.078156,-0.021622,1.071548,0.244123,-0.016765,0.436292
9.879033,0.942707,-0.069397,-0.242936,-0.218431,-1.622762,-29.232359,-25.675020,0.005199,0.200530,0.003665,0.104553,-0.022217,1.067398,0.244158,-0.014304,0.436359
9.889061,0.942664,-0.068039,-0.243227,-0.218721,-1.436587,-29.230583,-25.758255,0.002767,0.187928,0.003773,0.132416,-0.023102,1.053650,0.244176,-0.012357,0.436409
9.899088,0.942646,-0.067154,-0.243379,-0.218903,-1.316559,-29.224997,-25.811161,0.000820,0.182386,0.004113,0.143707,-0.024170,1.043167,0.244163,-0.010939,0.436454
9.909115,0.942627,-0.066711,-0.243424,-0.219071,-1.254873,-29.218681,-25.847092,-0.000519,0.185485,0.004551,0.136002,-0.025116,1.039246,0.244120,-0.010026,0.436500
9.919143,0.942624,-0.066818,-0.243270,-0.219222,-1.267420,-29.203991,-25.861599,-0.003106,0.190700,0.005911,0.124268,-0.030273,1.041885,0.244072,-0.009557,0.436538
9.929170,0.942612,-0.067537,-0.242878,-0.219486,-1.358774,-29.178122,-25.868841,-0.003532,0.193735,0.006257,0.118362,-0.031876,1.053696,0.243960,-0.009654,0.436598
9.939196,0.942553,-0.068894,-0.242203,-0.220063,-1.526673,-29.137112,-25.893860,0.002113,0.199907,0.003560,0.105469,-0.020203,1.071930,0.243763,-0.010352,0.436691
9.949224,0.942388,-0.070877,-0.241243,-0.221193,-1.761554,-29.080879,-25.968451,0.004980,0.213979,0.002924,0.071655,-0.016373,1.076050,0.243451,-0.011636,0.436834
9.959251,0.942142,-0.073410,-0.239869,-0.222901,-2.056677,-28.993347,-26.097166,0.004478,0.222862,0.004360,0.049515,-0.022171,1.082352,0.243022,-0.013433,0.437021
9.969278,0.941799,-0.076523,-0.238189,-0.225097,-2.415743,-28.888172,-26.268934,0.002371,0.223000,0.006689,0.047592,-0.033127,1.087433,0.242354,-0.015696,0.437317
9.979305,0.941425,-0.080231,-0.236131,-0.227525,-2.851397,-28.757767,-26.449892,-0.002197,0.218218,0.010413,0.056763,-0.051208,1.085068,0.241551,-0.018453,0.437654
9.989332,0.941011,-0.084685,-0.233868,-0.229947,-3.384683,-28.626068,-26.607342,-0.003913,0.205536,0.012380,0.084076,-0.063370,1.078613,0.240554,-0.021806,0.438048
9.999359,0.940563,-0.089874,-0.231566,-0.232131,-4.016833,-28.511190,-26.713852,-0.005260,0.186284,0.013885,0.126480,-0.076523,1.074539,0.239546,-0.025912,0.438378
10.009386,0.940107,-0.095764,-0.229125,-0.234039,-4.747609,-28.400330,-26.764927,-0.005101,0.173701,0.014967,0.152695,-0.087524,1.067810,0.238665,-0.030778,0.438543
10.019413,0.939651,-0.102280,-0.226410,-0.235748,-5.568656,-28.275826,-26.772556,-0.003720,0.170478,0.016168,0.157059,-0.097275,1.061844,0.237815,-0.036404,0.438574
10.029441,0.939126,-0.109389,-0.223494,-0.237425,-6.468239,-28.146090,-26.760803,-0.002740,0.170703,0.018114,0.154037,-0.110306,1.062805,0.236858,-0.042731,0.438521
10.039468,0.938495,-0.117033,-0.220380,-0.239179,-7.435166,-28.010588,-26.746479,0.000259,0.177158,0.019935,0.136597,-0.120010,1.064743,0.235861,-0.049667,0.438328
10.049495,0.937760,-0.125118,-0.217004,-0.241051,-8.458176,-27.860109,-26.738325,0.007328,0.181520,0.019747,0.122818,-0.119644,1.054245,0.234817,-0.057125,0.437980
10.059523,0.936895,-0.133722,-0.213370,-0.243032,-9.546946,-27.697777,-26.733854,0.013058,0.183703,0.020328,0.113449,-0.123184,1.040314,0.233657,-0.065022,0.437500
10.069550,0.935908,-0.142802,-0.209373,-0.245138,-10.697961,-27.511061,-26.737560,0.018173,0.181447,0.020831,0.114441,-0.129715,1.030014,0.232404,-0.073428,0.436837
10.079576,0.934752,-0.152277,-0.205086,-0.247458,-11.896821,-27.308037,-26.764622,0.021666,0.176763,0.021898,0.120056,-0.140854,1.018204,0.230960,-0.082324,0.436016
10.089603,0.933350,-0.162193,-0.200659,-0.250064,-13.143036,-27.109150,-26.824122,0.020150,0.178486,0.026955,0.111267,-0.166138,1.016907,0.229387,-0.091591,0.434996
10.099631,0.931652,-0.172626,-0.196214,-0.252927,-14.444490,-26.931837,-26.910433,0.015543,0.176568,0.033039,0.110764,-0.201004,1.022095,0.227844,-0.101205,0.433675
10.109658,0.929631,-0.183552,-0.191852,-0.255996,-15.798207,-26.787378,-27.017160,0.016209,0.169976,0.035260,0.121521,-0.223389,1.021011,0.226465,-0.111199,0.431947
10.119685,0.927352,-0.194857,-0.187442,-0.259153,-17.197371,-26.656775,-27.132656,0.016261,0.167537,0.038849,0.121750,-0.245865,1.009338,0.225340,-0.121522,0.429747
10.129712,0.924878,-0.206544,-0.182879,-0.262189,-18.651281,-26.525011,-27.230999,0.017241,0.162537,0.041222,0.128479,-0.267151,0.999634,0.224322,-0.132125,0.427143
10.139739,0.922204,-0.218566,-0.178240,-0.265041,-20.154682,-26.398071,-27.305641,0.013622,0.157895,0.046092,0.133072,-0.300369,0.989624,0.223294,-0.143079,0.424141
10.149766,0.919380,-0.230680,-0.173510,-0.267711,-21.678017,-26.266951,-27.363915,0.009498,0.158593,0.053155,0.125381,-0.337662,0.985031,0.222303,-0.154321,0.420706
10.159793,0.916401,-0.242763,-0.168718,-0.270288,-23.202999,-26.133213,-27.420637,0.007268,0.157924,0.058881,0.120636,-0.370316,0.978333,0.221277,-0.165632,0.416928
10.169821,0.913233,-0.254788,-0.163898,-0.272899,-24.722296,-26.002882,-27.492039,0.010885,0.153407,0.059914,0.127380,-0.389999,0.975433,0.220230,-0.176866,0.412847
10.179849,0.909884,-0.266641,-0.159029,-0.275628,-26.220289,-25.873383,-27.592058,0.018578,0.151121,0.059567,0.127563,-0.391174,0.952621,0.219208,-0.187953,0.408468
10.189875,0.906381,-0.278193,-0.154194,-0.278483,-27.679333,-25.750990,-27.723505,0.017848,0.144831,0.061643,0.134308,-0.411453,0.927826,0.218192,-0.198779,0.403859
10.199903,0.902766,-0.289423,-0.149220,-0.281474,-29.100008,-25.616890,-27.890926,0.010494,0.135098,0.065110,0.147598,-0.448273,0.906342,0.217230,-0.209208,0.399080
10.209929,0.899025,-0.300392,-0.144169,-0.284570,-30.489876,-25.479559,-28.087753,0.008172,0.131611,0.068727,0.148621,-0.475983,0.893829,0.216176,-0.219280,0.394214
10.219956,0.895114,-0.311274,-0.139304,-0.287610,-31.870636,-25.368387,-28.283037,0.003117,0.126593,0.072769,0.150635,-0.504868,0.871841,0.215095,-0.229034,0.389227
10.229983,0.891066,-0.322106,-0.134512,-0.290522,-33.251019,-25.269444,-28.468872,0.004551,0.120823,0.072532,0.159531,-0.522705,0.860703,0.214218,-0.238561,0.383949
10.240010,0.886900,-0.332862,-0.129645,-0.293345,-34.629852,-25.166500,-28.653908,0.009641,0.119958,0.073162,0.158524,-0.533081,0.853165,0.213438,-0.247939,0.378401
10.250038,0.882595,-0.343664,-0.124564,-0.296060,-36.025349,-25.047445,-28.836853,0.012828,0.124230,0.078420,0.143921,-0.551117,0.849518,0.212625,-0.257185,0.372642
10.260065,0.878170,-0.354512,-0.119284,-0.298592,-37.439381,-24.911184,-29.008888,0.021256,0.125132,0.078664,0.140472,-0.557785,0.849319,0.211684,-0.266438,0.366626
10.270092,0.873543,-0.365557,-0.113852,-0.300956,-38.890446,-24.767868,-29.167299,0.024265,0.122273,0.079372,0.142914,-0.574722,0.841675,0.210606,-0.275704,0.360340
10.280119,0.868703,-0.376815,-0.108176,-0.303167,-40.382130,-24.608873,-29.317312,0.021874,0.117921,0.082095,0.143295,-0.594147,0.815247,0.209471,-0.285065,0.353653
10.290146,0.863633,-0.388287,-0.102210,-0.305241,-41.915291,-24.430258,-29.463575,0.026942,0.115716,0.082163,0.142273,-0.597702,0.795136,0.208211,-0.294545,0.346555
10.300173,0.858265,-0.400045,-0.095968,-0.307220,-43.498787,-24.238443,-29.610291,0.028309,0.117423,0.088071,0.127762,-0.611588,0.774353,0.206793,-0.304139,0.339034
10.310200,0.852563,-0.412023,-0.089469,-0.309220,-45.122269,-24.039545,-29.773634,0.023054,0.120629,0.100085,0.101929,-0.632736,0.739136,0.205267,-0.313861,0.331003
10.320229,0.846500,-0.424196,-0.082709,-0.311293,-46.782234,-23.836302,-29.961567,0.025545,0.125081,0.109385,0.077805,-0.639801,0.713440,0.203684,-0.323610,0.322480
10.330256,0.840093,-0.436547,-0.075720,-0.313347,-48.479301,-23.628527,-30.163359,0.030516,0.124163,0.112362,0.070862,-0.644257,0.692673,0.202062,-0.333335,0.313465
10.340282,0.833330,-0.449064,-0.068596,-0.315350,-50.212246,-23.425163,-30.372366,0.025979,0.118829,0.116975,0.068100,-0.664490,0.659897,0.200403,-0.343013,0.303942
10.350309,0.826229,-0.461678,-0.061394,-0.317300,-51.972302,-23.230574,-30.588190,0.016305,0.114128,0.125896,0.058243,-0.696640,0.623978,0.198775,-0.352587,0.293885
10.360336,0.818808,-0.474292,-0.054208,-0.319236,-53.745525,-23.053679,-30.813452,0.014314,0.107438,0.127293,0.061188,-0.711884,0.593964,0.197216,-0.361971,0.283334
10.370363,0.811157,-0.486752,-0.046960,-0.321155,-55.513187,-22.881748,-31.055136,0.014929,0.097520,0.122125,0.077652,-0.720627,0.565949,0.195797,-0.371049,0.272358
10.380390,0.803278,-0.499100,-0.039744,-0.322974,-57.281590,-22.721039,-31.297918,0.010069,0.086618,0.118474,0.092361,-0.735931,0.530197,0.194415,-0.379751,0.261117
10.390417,0.795231,-0.511271,-0.032589,-0.324650,-59.042534,-22.569183,-31.536800,0.005777,0.077191,0.115562,0.103760,-0.750076,0.495834,0.193122,-0.388080,0.249568
10.400445,0.787092,-0.523207,-0.025616,-0.326087,-60.787865,-22.429575,-31.755840,0.000085,0.068252,0.113595,0.113129,-0.767929,0.461319,0.191899,-0.395998,0.237789
10.410472,0.778881,-0.534933,-0.018843,-0.327237,-62.521183,-22.299751,-31.947445,-0.012122,0.058876,0.115417,0.117050,-0.796371,0.418533,0.190774,-0.403459,0.225847
10.420499,0.770595,-0.546467,-0.012313,-0.328106,-64.243980,-22.183500,-32.108921,-0.020855,0.051868,0.118124,0.118286,-0.830856,0.385712,0.189726,-0.410483,0.213739
10.430527,0.762257,-0.557701,-0.005950,-0.328857,-65.939789,-22.078651,-32.264210,-0.027605,0.046808,0.122765,0.112656,-0.852692,0.350449,0.188787,-0.417065,0.201470
10.440553,0.753890,-0.568560,0.000290,-0.329602,-67.596542,-21.984762,-32.429428,-0.022218,0.046069,0.125116,0.106339,-0.852997,0.332962,0.187940,-0.423155,0.189182
10.450580,0.745434,-0.579067,0.006423,-0.330477,-69.215820,-21.910639,-32.618462,-0.013203,0.045353,0.123824,0.106430,-0.847504,0.321762,0.187180,-0.428728,0.176987
10.460608,0.736808,-0.589346,0.012358,-0.331481,-70.814522,-21.870049,-32.821251,-0.005286,0.045446,0.125538,0.100525,-0.838440,0.307755,0.186580,-0.433779,0.164888
10.470635,0.728006,-0.599310,0.018187,-0.332794,-72.379524,-21.864529,-33.063118,-0.001589,0.044978,0.130993,0.089127,-0.831909,0.286728,0.186251,-0.438332,0.152766
10.480662,0.718991,-0.609001,0.023771,-0.334443,-73.914818,-21.911221,-33.335495,0.000494,0.044678,0.139767,0.073013,-0.829910,0.265030,0.186207,-0.442354,0.140744
10.490689,0.709877,-0.618333,0.029096,-0.336363,-75.408043,-22.003288,-33.630905,0.003383,0.044321,0.148507,0.057861,-0.825989,0.245193,0.186585,-0.445816,0.128801
10.500716,0.700684,-0.627463,0.034223,-0.338243,-76.886231,-22.117767,-33.915878,-0.001756,0.037110,0.145059,0.068466,-0.830292,0.213242,0.187330,-0.448727,0.117065
10.510743,0.691520,-0.636503,0.039181,-0.339672,-78.370079,-22.223240,-34.147068,-0.014663,0.026233,0.138541,0.085419,-0.834168,0.166992,0.188256,-0.451229,0.105366
10.520770,0.682489,-0.645581,0.044110,-0.340199,-79.884926,-22.274441,-34.285534,-0.035591,0.011642,0.128343,0.108673,-0.840363,0.106369,0.189108,-0.453463,0.093578
10.530797,0.673667,-0.654687,0.049007,-0.339710,-81.428841,-22.257994,-34.322460,-0.050615,0.001093,0.123774,0.122009,-0.865692,0.057541,0.189522,-0.455608,0.081527
10.540825,0.665049,-0.663691,0.053997,-0.338460,-82.980484,-22.175484,-34.298534,-0.062168,-0.005745,0.132087,0.108215,-0.880142,0.012650,0.189389,-0.457689,0.069230
10.550852,0.656675,-0.672452,0.059093,-0.336661,-84.514610,-22.034607,-34.242298,-0.061871,-0.008715,0.134936,0.101822,-0.885178,-0.010483,0.188722,-0.459663,0.056845
10.560879,0.648517,-0.680879,0.064312,-0.334573,-86.014030,-21.850933,-34.184647,-0.055218,-0.010079,0.128055,0.112274,-0.886276,-0.021347,0.187583,-0.461477,0.044563
10.570907,0.640566,-0.688887,0.069514,-0.332451,-87.459816,-21.653076,-34.142960,-0.045890,-0.009743,0.123890,0.117355,-0.889755,-0.026505,0.186097,-0.463079,0.032514
10.580934,0.632802,-0.696351,0.074779,-0.330621,-88.830162,-21.457888,-34.157040,-0.037899,-0.009092,0.132848,0.097733,-0.894058,-0.033310,0.184493,-0.464388,0.020849
10.590961,0.625056,-0.703329,0.080089,-0.329342,-90.133446,-21.293861,-34.246658,-0.030959,-0.009187,0.142294,0.076920,-0.896133,-0.041122,0.182909,-0.465376,0.009749
10.600987,0.617216,-0.709954,0.085262,-0.328611,-91.389000,-21.183016,-34.391441,-0.022999,-0.009229,0.148483,0.063156,-0.904190,-0.046417,0.181576,-0.465996,-0.000839
10.611015,0.609270,-0.716336,0.090175,-0.328278,-92.613007,-21.126722,-34.562695,-0.019640,-0.011034,0.144309,0.070450,-0.921036,-0.060837,0.180674,-0.466213,-0.011059
10.621042,0.601395,-0.722574,0.094661,-0.327865,-93.818382,-21.097488,-34.699696,-0.020335,-0.014061,0.137395,0.085602,-0.955154,-0.085083,0.180216,-0.466045,-0.021024
10.631069,0.593463,-0.728711,0.099055,-0.327438,-95.019318,-21.078344,-34.833553,-0.015984,-0.014729,0.129126,0.105988,-0.996719,-0.100571,0.179978,-0.465589,-0.030829
10.641096,0.585281,-0.734886,0.103586,-0.326963,-96.246651,-21.057636,-34.975346,-0.025968,-0.020385,0.118443,0.129166,-1.013016,-0.146027,0.179822,-0.464897,-0.040586
10.651123,0.577108,-0.741087,0.107997,-0.326066,-97.491577,-21.016367,-35.072262,-0.032583,-0.025819,0.121207,0.122177,-1.017639,-0.183929,0.179653,-0.463984,-0.050541
10.661150,0.569035,-0.747235,0.112208,-0.324799,-98.737350,-20.959099,-35.125443,-0.022755,-0.025391,0.126562,0.111374,-1.029999,-0.186615,0.179317,-0.462901,-0.060628
10.671177,0.561037,-0.753319,0.116144,-0.323272,-99.980103,-20.899555,-35.138374,-0.020680,-0.027676,0.128391,0.105240,-1.025696,-0.204147,0.178851,-0.461648,-0.070704
10.681204,0.552856,-0.759219,0.120400,-0.322003,-101.214821,-20.843357,-35.208923,-0.018743,-0.029198,0.125024,0.109543,-1.012405,-0.220016,0.178365,-0.460186,-0.080733
10.691232,0.544439,-0.765055,0.124857,-0.320832,-102.461327,-20.790630,-35.309429,-0.018207,-0.030619,0.119120,0.118088,-0.990158,-0.236465,0.177907,-0.458508,-0.090664
10.701259,0.535999,-0.770820,0.129327,-0.319472,-103.711838,-20.724388,-35.401131,-0.006964,-0.029718,0.122528,0.109406,-0.981583,-0.231857,0.177477,-0.456584,-0.100654
10.711287,0.527497,-0.776567,0.133705,-0.317899,-104.974289,-20.651407,-35.471268,0.004109,-0.026611,0.115877,0.123047,-0.979599,-0.229324,0.176937,-0.454475,-0.110643
10.721313,0.518937,-0.782212,0.138023,-0.316297,-106.234421,-20.583477,-35.540241,0.002230,-0.028684,0.110719,0.132446,-0.982025,-0.257080,0.176341,-0.452141,-0.120687
10.731340,0.510161,-0.787641,0.142691,-0.315029,-107.484909,-20.528154,-35.676426,-0.002330,-0.033125,0.110841,0.130402,-0.987961,-0.292511,0.175786,-0.449575,-0.130661
10.741367,0.501228,-0.793085,0.147363,-0.313554,-108.758812,-20.464384,-35.799152,-0.003256,-0.037356,0.114730,0.118195,-0.976593,-0.314621,0.175334,-0.446776,-0.140492
10.751394,0.492142,-0.798641,0.151907,-0.311672,-110.070580,-20.383886,-35.878964,0.003275,-0.040941,0.124548,0.093842,-0.965729,-0.319916,0.174813,-0.443723,-0.150454
10.761422,0.482686,-0.804370,0.156501,-0.309447,-111.441772,-20.287907,-35.935333,-0.011359,-0.047856,0.118868,0.098526,-0.945023,-0.371048,0.174154,-0.440390,-0.160657
10.771449,0.473006,-0.810203,0.161015,-0.306849,-112.855194,-20.175560,-35.957577,-0.011509,-0.049931,0.115668,0.101074,-0.933044,-0.392715,0.173369,-0.436687,-0.171257
10.781476,0.463134,-0.816031,0.165547,-0.304041,-114.293686,-20.052055,-35.970974,-0.004393,-0.052338,0.120180,0.088135,-0.927979,-0.400909,0.172449,-0.432639,-0.182109
10.791503,0.453000,-0.821809,0.170215,-0.301156,-115.755562,-19.923830,-35.998035,-0.001738,-0.053736,0.117655,0.087997,-0.904297,-0.411713,0.171437,-0.428265,-0.193066
10.801530,0.442499,-0.827600,0.174851,-0.298239,-117.252708,-19.810005,-36.023914,-0.003033,-0.056583,0.114890,0.087372,-0.881668,-0.431915,0.170385,-0.423541,-0.204096
10.811557,0.431681,-0.833335,0.179413,-0.295401,-118.771690,-19.720825,-36.053684,-0.005084,-0.061845,0.116201,0.078598,-0.873581,-0.461502,0.169451,-0.418360,-0.215248
10.821584,0.420634,-0.838964,0.183990,-0.292578,-120.304192,-19.641832,-36.093151,-0.009935,-0.067884,0.116357,0.071503,-0.865524,-0.498856,0.168719,-0.412734,-0.226390
10.831612,0.409467,-0.844490,0.188644,-0.289542,-121.849999,-19.544807,-36.133728,-0.008247,-0.069507,0.113214,0.073318,-0.845871,-0.513977,0.168070,-0.406728,-0.237465
10.841640,0.398162,-0.849955,0.193360,-0.286187,-123.417870,-19.421476,-36.166515,-0.011644,-0.072372,0.108775,0.074738,-0.811844,-0.532150,0.167272,-0.400411,-0.248502
10.851666,0.386732,-0.855335,0.198119,-0.282554,-125.003387,-19.275970,-36.194557,-0.018513,-0.076269,0.103842,0.076126,-0.786575,-0.564148,0.166257,-0.393757,-0.259564
10.861693,0.375101,-0.860665,0.202816,-0.278690,-126.613800,-19.121059,-36.209663,-0.022620,-0.080334,0.101022,0.074097,-0.774750,-0.599503,0.165059,-0.386764,-0.270602
10.871720,0.363232,-0.865885,0.207515,-0.274754,-128.243088,-18.969177,-36.229996,-0.021866,-0.085081,0.101888,0.064606,-0.766861,-0.626495,0.163783,-0.379359,-0.281631
10.881747,0.351273,-0.870942,0.212201,-0.270713,-129.875244,-18.812387,-36.254459,-0.015560,-0.079564,0.092393,0.084717,-0.762100,-0.642014,0.162530,-0.371533,-0.292573
10.891774,0.339350,-0.875854,0.216866,-0.266345,-131.508041,-18.624891,-36.270538,-0.018523,-0.073580,0.078304,0.112305,-0.741348,-0.670059,0.161235,-0.363384,-0.303322
10.901801,0.327545,-0.880639,0.221491,-0.261496,-133.140335,-18.389181,-36.269363,-0.020621,-0.070577,0.069323,0.125458,-0.711899,-0.687454,0.159686,-0.354982,-0.313902
10.911829,0.315938,-0.885244,0.226056,-0.256266,-134.756714,-18.112045,-36.258335,-0.021644,-0.070481,0.064743,0.127716,-0.689178,-0.707565,0.157735,-0.346367,-0.324335
10.921856,0.304400,-0.889672,0.230508,-0.250877,-136.361725,-17.822107,-36.243828,-0.018092,-0.073960,0.066240,0.115509,-0.674789,-0.721893,0.155438,-0.337613,-0.334511
10.931883,0.292758,-0.893867,0.234856,-0.245735,-137.953918,-17.565514,-36.247616,-0.011772,-0.081147,0.072204,0.090347,-0.657150,-0.723816,0.153031,-0.328645,-0.344402
10.941910,0.281058,-0.897734,0.239069,-0.241190,-139.511322,-17.377419,-36.284382,-0.010136,-0.078028,0.066098,0.100250,-0.649139,-0.750931,0.150898,-0.319399,-0.353907
10.951938,0.269466,-0.901348,0.242963,-0.237013,-141.031113,-17.236801,-36.319584,-0.012662,-0.078690,0.062015,0.104858,-0.646256,-0.798615,0.149332,-0.309976,-0.362834
10.961964,0.257917,-0.904754,0.246718,-0.232971,-142.531616,-17.115377,-36.358173,-0.020827,-0.085156,0.060615,0.094803,-0.621201,-0.840134,0.148161,-0.300468,-0.371213
10.971992,0.246107,-0.908000,0.250501,-0.229048,-144.047165,-17.016811,-36.413132,-0.015516,-0.089297,0.062465,0.080704,-0.592514,-0.826981,0.147148,-0.290830,-0.379204
10.982019,0.234081,-0.911135,0.254282,-0.225003,-145.585129,-16.916094,-36.469299,-0.008689,-0.104204,0.072340,0.040604,-0.573135,-0.820709,0.146326,-0.280842,-0.386968
10.992046,0.221826,-0.914157,0.258077,-0.220804,-147.148499,-16.810188,-36.527260,-0.013423,-0.107749,0.068915,0.036438,-0.539139,-0.835846,0.145485,-0.270494,-0.394580
11.002073,0.209437,-0.916980,0.261877,-0.216684,-148.714722,-16.720140,-36.598640,-0.015079,-0.100134,0.059276,0.058517,-0.514832,-0.854813,0.144601,-0.259768,-0.402039
